0101	-2
0102	-3
0103	-3
0104	-4
0105	-4
0106	-5
0107	-5
0108	-5
0109	-6
0110	-6
0111	-7
0112	-7
0113	-7
0114	-8
0115	-8
0116	-9
0117	-9
0118	-9
0119	-10
0120	-10
0121	-10
0122	-11
0123	-11
0124	-11
0125	-11
0126	-12
0127	-12
0128	-12
0129	-12
0130	-13
0131	-13
0201	-13
0202	-13
0203	-13
0204	-13
0205	-14
0206	-14
0207	-14
0208	-14
0209	-14
0210	-14
0211	-14
0212	-14
0213	-14
0214	-14
0215	-14
0216	-14
0217	-14
0218	-14
0219	-14
0220	-14
0221	-14
0222	-14
0223	-14
0224	-14
0225	-14
0226	-13
0227	-13
0228	-13
0301	-13
0302	-13
0303	-13
0304	-12
0305	-12
0306	-12
0307	-12
0308	-12
0309	-11
0310	-11
0311	-11
0312	-11
0313	-10
0314	-10
0315	-10
0316	-10
0317	-9
0318	-9
0319	-9
0320	-8
0321	-8
0322	-8
0323	-8
0324	-7
0325	-7
0326	-7
0327	-6
0328	-6
0329	-6
0330	-5
0331	-5
0401	-5
0402	-4
0403	-4
0404	-4
0405	-3
0406	-3
0407	-3
0408	-3
0409	-2
0410	-2
0411	-2
0412	-1
0413	-1
0414	-1
0415	-1
0416	0
0417	0
0418	0
0419	0
0420	1
0421	1
0422	1
0423	1
0424	2
0425	2
0426	2
0427	2
0428	2
0429	3
0430	3
0501	3
0502	3
0503	3
0504	3
0505	3
0506	3
0507	4
0508	4
0509	4
0510	4
0511	4
0512	4
0513	4
0514	4
0515	4
0516	4
0517	4
0518	4
0519	4
0520	4
0521	4
0522	4
0523	4
0524	4
0525	3
0526	3
0527	3
0528	3
0529	3
0530	3
0531	3
0601	3
0602	2
0603	2
0604	2
0605	2
0606	2
0607	2
0608	1
0609	1
0610	1
0611	1
0612	1
0613	1
0614	0
0615	0
0616	0
0617	0
0618	-1
0619	-1
0620	-1
0621	-1
0622	-1
0623	-2
0624	-2
0625	-2
0626	-2
0627	-2
0628	-3
0629	-3
0630	-3
0701	-3
0702	-4
0703	-4
0704	-4
0705	-4
0706	-4
0707	-4
0708	-5
0709	-5
0710	-5
0711	-5
0712	-5
0713	-5
0714	-6
0715	-6
0716	-6
0717	-6
0718	-6
0719	-6
0720	-6
0721	-6
0722	-6
0723	-6
0724	-7
0725	-7
0726	-7
0727	-7
0728	-7
0729	-7
0730	-7
0731	-7
0801	-7
0802	-7
0803	-7
0804	-6
0805	-6
0806	-6
0807	-6
0808	-6
0809	-6
0810	-6
0811	-6
0812	-6
0813	-6
0814	-5
0815	-5
0816	-5
0817	-5
0818	-5
0819	-4
0820	-4
0821	-4
0822	-4
0823	-3
0824	-3
0825	-3
0826	-3
0827	-2
0828	-2
0829	-2
0830	-1
0831	-1
0901	-1
0902	0
0903	0
0904	0
0905	1
0906	1
0907	1
0908	2
0909	2
0910	2
0911	3
0912	3
0913	3
0914	4
0915	4
0916	5
0917	5
0918	5
0919	6
0920	6
0921	6
0922	7
0923	7
0924	8
0925	8
0926	8
0927	9
0928	9
0929	10
0930	10
1001	10
1002	10
1003	11
1004	11
1005	11
1006	12
1007	12
1008	12
1009	13
1010	13
1011	13
1012	13
1013	14
1014	14
1015	14
1016	14
1017	15
1018	15
1019	15
1020	15
1021	15
1022	15
1023	16
1024	16
1025	16
1026	16
1027	16
1028	16
1029	16
1030	16
1031	16
1101	16
1102	16
1103	16
1104	16
1105	16
1106	16
1107	16
1108	16
1109	16
1110	16
1111	16
1112	16
1113	16
1114	16
1115	15
1116	15
1117	15
1118	15
1119	15
1120	14
1121	14
1122	14
1123	14
1124	13
1125	13
1126	13
1127	12
1128	12
1129	12
1130	11
1201	11
1202	11
1203	10
1204	10
1205	10
1206	9
1207	9
1208	8
1209	8
1210	8
1211	7
1212	7
1213	6
1214	6
1215	5
1216	5
1217	5
1218	4
1219	4
1220	3
1221	3
1222	2
1223	2
1224	1
1225	1
1226	0
1227	0
1228	-1
1229	-1
1230	-1
1231	-2
